station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-540,2025-12-26T08:18:37.715070,56,8,4,0
ST-203,2025-12-26T08:18:37.714261,5,8,4,0
ST-1063,2025-12-26T08:18:37.715051,59,8,4,0
ST-933,2025-12-26T08:18:37.715078,2,8,4,0
ST-496,2025-12-26T08:18:37.715023,0,8,4,0
ST-362,2025-12-26T08:18:37.714933,11,8,4,0
ST-740,2025-12-26T08:18:37.715075,2,8,4,0
ST-453,2025-12-26T08:18:37.714995,40,8,4,0
ST-459,2025-12-26T08:18:37.714998,2,8,4,0
ST-2179,2025-12-26T08:18:37.714990,1,8,4,0
ST-212,2025-12-26T08:18:37.714269,21,8,4,0
ST-572,2025-12-26T08:18:37.715098,6,8,4,0
ST-2290,2025-12-26T08:18:37.715133,32,8,4,0
ST-497,2025-12-26T08:18:37.715024,7,8,4,0
ST-2182,2025-12-26T08:18:37.714991,12,8,4,0
ST-852,2025-12-26T08:18:37.715122,1,8,4,0
ST-328,2025-12-26T08:18:37.714974,27,8,4,0
ST-132,2025-12-26T08:18:37.714805,22,8,4,0
ST-238,2025-12-26T08:18:37.714922,2,8,4,0
ST-295,2025-12-26T08:18:37.714791,35,8,4,0
ST-528,2025-12-26T08:18:37.715047,10,8,4,0
ST-254,2025-12-26T08:18:37.714928,26,8,4,0
ST-1035,2025-12-26T08:18:37.715013,23,8,4,0
ST-31,2025-12-26T08:18:37.714254,11,8,4,0
ST-1065,2025-12-26T08:18:37.715053,38,8,4,0
ST-142,2025-12-26T08:18:37.714806,12,8,4,0
ST-1785,2025-12-26T08:18:37.714908,2,8,4,0
ST-300,2025-12-26T08:18:37.714792,38,8,4,0
ST-470,2025-12-26T08:18:37.715003,1,8,4,0
ST-1443,2025-12-26T08:18:37.714987,30,8,4,0
ST-30,2025-12-26T08:18:37.714253,38,8,4,0
ST-5,2025-12-26T08:18:37.714224,12,8,4,0
ST-7,2025-12-26T08:18:37.714239,3,8,4,0
ST-6,2025-12-26T08:18:37.714238,12,8,4,0
ST-849,2025-12-26T08:18:37.715117,10,8,4,0
ST-1731,2025-12-26T08:18:37.714965,57,8,4,0
ST-850,2025-12-26T08:18:37.715118,5,8,4,0
ST-2229,2025-12-26T08:18:37.715112,5,8,4,0
ST-19,2025-12-26T08:18:37.714250,4,8,4,0
ST-157,2025-12-26T08:18:37.714811,6,8,4,0
ST-372,2025-12-26T08:18:37.714939,13,8,4,0
ST-272,2025-12-26T08:18:37.714946,6,8,4,0
ST-248,2025-12-26T08:18:37.714925,7,8,4,0
ST-211,2025-12-26T08:18:37.714267,10,8,4,0
ST-1791,2025-12-26T08:18:37.714910,10,8,4,0
ST-473,2025-12-26T08:18:37.715004,4,8,4,0
ST-307,2025-12-26T08:18:37.714795,30,8,4,0
ST-1611,2025-12-26T08:18:37.714901,22,8,4,0
ST-365,2025-12-26T08:18:37.714934,11,8,4,0
ST-313,2025-12-26T08:18:37.714959,14,8,4,0
ST-574,2025-12-26T08:18:37.715099,4,8,4,0
ST-253,2025-12-26T08:18:37.714927,20,8,4,0
ST-334,2025-12-26T08:18:37.714977,15,8,4,0
ST-948,2025-12-26T08:18:37.715136,4,8,4,0
ST-523,2025-12-26T08:18:37.715043,16,8,4,0
ST-265,2025-12-26T08:18:37.714944,13,8,4,0
ST-2225,2025-12-26T08:18:37.715110,11,8,4,0
ST-1435,2025-12-26T08:18:37.714887,24,8,4,0
ST-336,2025-12-26T08:18:37.714880,27,8,4,0
ST-1694,2025-12-26T08:18:37.715064,2,8,4,0
ST-216,2025-12-26T08:18:37.714271,14,8,4,0
ST-1333,2025-12-26T08:18:37.715127,42,8,4,0
ST-249,2025-12-26T08:18:37.714926,5,8,4,0
ST-1013,2025-12-26T08:18:37.714962,4,8,4,0
ST-204,2025-12-26T08:18:37.714263,9,8,4,0
ST-233,2025-12-26T08:18:37.714278,15,8,4,0
ST-18,2025-12-26T08:18:37.714244,10,8,4,0
ST-1061,2025-12-26T08:18:37.715027,29,8,4,0
ST-1838,2025-12-26T08:18:37.715033,16,8,4,0
ST-1036,2025-12-26T08:18:37.715014,12,8,4,0
ST-8,2025-12-26T08:18:37.714241,1,8,4,0
ST-1032,2025-12-26T08:18:37.715011,2,8,4,0
ST-831,2025-12-26T08:18:37.715036,16,8,4,0
ST-462,2025-12-26T08:18:37.714999,37,8,4,0
ST-89,2025-12-26T08:18:37.714893,21,8,4,0
ST-435,2025-12-26T08:18:37.714978,31,8,4,0
ST-151,2025-12-26T08:18:37.714808,13,8,4,0
ST-2191,2025-12-26T08:18:37.714993,17,8,4,0
ST-20,2025-12-26T08:18:37.714245,6,8,4,0
ST-198,2025-12-26T08:18:37.714825,15,8,4,0
ST-207,2025-12-26T08:18:37.714265,17,8,4,0
ST-891,2025-12-26T08:18:37.715072,104,8,4,0
ST-1083,2025-12-26T08:18:37.715088,18,8,4,0
ST-2226,2025-12-26T08:18:37.715111,16,8,4,0
ST-463,2025-12-26T08:18:37.715001,13,8,4,0
ST-571,2025-12-26T08:18:37.715097,8,8,4,0
ST-385,2025-12-26T08:18:37.714937,30,8,4,0
ST-324,2025-12-26T08:18:37.714973,13,8,4,0
ST-1070,2025-12-26T08:18:37.715084,11,8,4,0
ST-525,2025-12-26T08:18:37.715046,5,8,4,0
ST-524,2025-12-26T08:18:37.715044,3,8,4,0
ST-387,2025-12-26T08:18:37.714938,6,8,4,0
ST-183,2025-12-26T08:18:37.714813,20,8,4,0
ST-1251,2025-12-26T08:18:37.715056,20,8,4,0
ST-1776,2025-12-26T08:18:37.714904,11,8,4,0
ST-197,2025-12-26T08:18:37.714824,3,8,4,0
ST-236,2025-12-26T08:18:37.714920,27,8,4,0
ST-465,2025-12-26T08:18:37.715002,4,8,4,0
ST-454,2025-12-26T08:18:37.714996,11,8,4,0
ST-1786,2025-12-26T08:18:37.714909,0,8,4,0
ST-289,2025-12-26T08:18:37.714787,5,8,4,0
ST-946,2025-12-26T08:18:37.714981,12,8,4,0
ST-483,2025-12-26T08:18:37.714941,1,8,4,0
ST-72,2025-12-26T08:18:37.714286,12,8,4,0
ST-180,2025-12-26T08:18:37.714819,21,8,4,0
ST-542,2025-12-26T08:18:37.715071,6,8,4,0
ST-586,2025-12-26T08:18:37.715120,4,8,4,0
ST-366,2025-12-26T08:18:37.714935,4,8,4,0
ST-847,2025-12-26T08:18:37.715115,29,8,4,0
ST-1709,2025-12-26T08:18:37.715061,31,8,4,0
ST-119,2025-12-26T08:18:37.714801,29,8,4,0
ST-943,2025-12-26T08:18:37.714882,26,8,4,0
ST-409,2025-12-26T08:18:37.714952,4,8,4,0
ST-825,2025-12-26T08:18:37.715092,12,8,4,0
ST-481,2025-12-26T08:18:37.715009,7,8,4,0
ST-306,2025-12-26T08:18:37.714794,15,8,4,0
ST-1691,2025-12-26T08:18:37.714896,13,8,4,0
ST-1078,2025-12-26T08:18:37.715087,22,8,4,0
ST-944,2025-12-26T08:18:37.714884,2,8,4,0
ST-237,2025-12-26T08:18:37.714921,21,8,4,0
ST-563,2025-12-26T08:18:37.715095,9,8,4,0
ST-15,2025-12-26T08:18:37.714243,3,8,4,0
ST-2152,2025-12-26T08:18:37.714912,0,8,4,0
ST-163,2025-12-26T08:18:37.714812,12,8,4,0
ST-123,2025-12-26T08:18:37.714802,16,8,4,0
ST-73,2025-12-26T08:18:37.714284,10,8,4,0
ST-1506,2025-12-26T08:18:37.715058,13,8,4,0
ST-2177,2025-12-26T08:18:37.714989,9,8,4,0
ST-1736,2025-12-26T08:18:37.714966,2,8,4,0
ST-125,2025-12-26T08:18:37.714803,8,8,4,0
ST-1072,2025-12-26T08:18:37.715085,0,8,4,0
ST-892,2025-12-26T08:18:37.715077,21,8,4,0
ST-408,2025-12-26T08:18:37.714951,3,8,4,0
ST-194,2025-12-26T08:18:37.714823,18,8,4,0
ST-187,2025-12-26T08:18:37.714822,5,8,4,0
ST-278,2025-12-26T08:18:37.714287,4,8,4,0
ST-109,2025-12-26T08:18:37.714917,6,8,4,0
ST-308,2025-12-26T08:18:37.714956,1,8,4,0
ST-2285,2025-12-26T08:18:37.715130,32,8,4,0
ST-1695,2025-12-26T08:18:37.715065,13,8,4,0
ST-436,2025-12-26T08:18:37.714979,1,8,4,0
ST-1779,2025-12-26T08:18:37.714906,28,8,4,0
ST-1376,2025-12-26T08:18:37.714986,13,8,4,0
ST-152,2025-12-26T08:18:37.714810,3,8,4,0
ST-1671,2025-12-26T08:18:37.714954,10,8,4,0
ST-1763,2025-12-26T08:18:37.715030,1,8,4,0
ST-2294,2025-12-26T08:18:37.715134,20,8,4,0
ST-1015,2025-12-26T08:18:37.714963,2,8,4,0
ST-930,2025-12-26T08:18:37.715068,11,8,4,0
ST-842,2025-12-26T08:18:37.715094,15,8,4,0
ST-201,2025-12-26T08:18:37.714259,1,8,4,0
ST-97,2025-12-26T08:18:37.714913,4,8,4,0
ST-311,2025-12-26T08:18:37.714958,28,8,4,0
ST-1249,2025-12-26T08:18:37.715055,32,8,4,0
ST-32,2025-12-26T08:18:37.714255,13,8,4,0
ST-1996,2025-12-26T08:18:37.714968,35,8,4,0
ST-117,2025-12-26T08:18:37.714799,18,8,4,0
ST-218,2025-12-26T08:18:37.714272,0,8,4,0
ST-93,2025-12-26T08:18:37.714892,28,8,4,0
ST-259,2025-12-26T08:18:37.714930,2,8,4,0
ST-838,2025-12-26T08:18:37.715066,25,8,4,0
ST-1833,2025-12-26T08:18:37.715032,3,8,4,0
ST-99,2025-12-26T08:18:37.714915,22,8,4,0
ST-479,2025-12-26T08:18:37.715008,7,8,4,0
ST-895,2025-12-26T08:18:37.715081,1,8,4,0
ST-150,2025-12-26T08:18:37.714807,9,8,4,0
ST-1386,2025-12-26T08:18:37.715105,9,8,4,0
ST-214,2025-12-26T08:18:37.714270,17,8,4,0
ST-39,2025-12-26T08:18:37.714256,6,8,4,0
ST-332,2025-12-26T08:18:37.714976,15,8,4,0
ST-1372,2025-12-26T08:18:37.714885,3,8,4,0
ST-1420,2025-12-26T08:18:37.715029,19,8,4,0
ST-456,2025-12-26T08:18:37.714997,8,8,4,0
ST-910,2025-12-26T08:18:37.715101,3,8,4,0
ST-1383,2025-12-26T08:18:37.715104,3,8,4,0
ST-506,2025-12-26T08:18:37.714942,18,8,4,0
ST-1584,2025-12-26T08:18:37.715091,13,8,4,0
ST-95,2025-12-26T08:18:37.714891,22,8,4,0
ST-493,2025-12-26T08:18:37.715022,22,8,4,0
ST-476,2025-12-26T08:18:37.715007,2,8,4,0
ST-2289,2025-12-26T08:18:37.715132,11,8,4,0
ST-588,2025-12-26T08:18:37.715121,15,8,4,0
ST-2187,2025-12-26T08:18:37.714992,20,8,4,0
ST-230,2025-12-26T08:18:37.714275,6,8,4,0
ST-2000,2025-12-26T08:18:37.714970,3,8,4,0
