station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-1015,2025-12-26T08:17:37.291707,2,8,4,0
ST-930,2025-12-26T08:17:37.291799,11,8,4,0
ST-842,2025-12-26T08:17:37.291821,15,8,4,0
ST-201,2025-12-26T08:17:37.291573,1,8,4,0
ST-97,2025-12-26T08:17:37.291665,4,8,4,0
ST-311,2025-12-26T08:17:37.291702,27,8,4,0
ST-1249,2025-12-26T08:17:37.291788,32,8,4,0
ST-32,2025-12-26T08:17:37.291570,13,8,4,0
ST-1996,2025-12-26T08:17:37.291711,35,8,4,0
ST-117,2025-12-26T08:17:37.291609,18,8,4,0
ST-218,2025-12-26T08:17:37.291584,0,8,4,0
ST-93,2025-12-26T08:17:37.291647,28,8,4,0
ST-259,2025-12-26T08:17:37.291680,2,8,4,0
ST-838,2025-12-26T08:17:37.291798,25,8,4,0
ST-1833,2025-12-26T08:17:37.291768,3,8,4,0
ST-99,2025-12-26T08:17:37.291666,23,8,4,0
ST-479,2025-12-26T08:17:37.291747,7,8,4,0
ST-895,2025-12-26T08:17:37.291810,1,8,4,0
ST-150,2025-12-26T08:17:37.291617,9,8,4,0
ST-1386,2025-12-26T08:17:37.291830,9,8,4,0
ST-214,2025-12-26T08:17:37.291582,17,8,4,0
ST-39,2025-12-26T08:17:37.291571,6,8,4,0
ST-332,2025-12-26T08:17:37.291718,15,8,4,0
ST-1372,2025-12-26T08:17:37.291641,4,8,4,0
ST-1420,2025-12-26T08:17:37.291765,20,8,4,0
ST-456,2025-12-26T08:17:37.291738,8,8,4,0
ST-910,2025-12-26T08:17:37.291827,3,8,4,0
ST-1383,2025-12-26T08:17:37.291829,3,8,4,0
ST-506,2025-12-26T08:17:37.291690,18,8,4,0
ST-1584,2025-12-26T08:17:37.291819,13,8,4,0
ST-95,2025-12-26T08:17:37.291645,22,8,4,0
ST-493,2025-12-26T08:17:37.291760,23,8,4,0
ST-476,2025-12-26T08:17:37.291746,2,8,4,0
ST-2289,2025-12-26T08:17:37.291858,11,8,4,0
ST-588,2025-12-26T08:17:37.291848,15,8,4,0
ST-2187,2025-12-26T08:17:37.291733,20,8,4,0
ST-230,2025-12-26T08:17:37.291586,6,8,4,0
ST-2000,2025-12-26T08:17:37.291713,3,8,4,0
