station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-1481,2025-12-26T08:17:07.037771,39,8,4,0
ST-840,2025-12-26T08:17:07.037835,50,8,4,0
ST-1034,2025-12-26T08:17:07.037766,11,8,4,0
ST-544,2025-12-26T08:17:07.037830,4,8,4,0
ST-570,2025-12-26T08:17:07.037865,14,8,4,0
ST-475,2025-12-26T08:17:07.037744,15,8,4,0
ST-2014,2025-12-26T08:17:07.037709,9,8,4,0
ST-1768,2025-12-26T08:17:07.037635,12,8,4,0
ST-267,2025-12-26T08:17:07.037681,4,8,4,0
ST-1674,2025-12-26T08:17:07.037773,16,8,4,0
ST-2264,2025-12-26T08:17:07.037775,28,8,4,0
ST-510,2025-12-26T08:17:07.037793,1,8,4,0
ST-200,2025-12-26T08:17:07.037560,10,8,4,0
ST-1999,2025-12-26T08:17:07.037705,1,8,4,0
ST-1064,2025-12-26T08:17:07.037808,39,8,4,0
ST-829,2025-12-26T08:17:07.037801,0,8,4,0
ST-108,2025-12-26T08:17:07.037652,60,8,4,0
ST-975,2025-12-26T08:17:07.037805,15,8,4,0
ST-516,2025-12-26T08:17:07.037795,5,8,4,0
ST-186,2025-12-26T08:17:07.037615,2,8,4,0
ST-1325,2025-12-26T08:17:07.037721,13,8,4,0
ST-1062,2025-12-26T08:17:07.037806,6,8,4,0
ST-643,2025-12-26T08:17:07.037884,61,8,4,0
ST-492,2025-12-26T08:17:07.037777,9,8,4,0
ST-178,2025-12-26T08:17:07.037611,1,8,4,0
ST-1087,2025-12-26T08:17:07.037841,6,8,4,0
ST-540,2025-12-26T08:17:07.037824,56,8,4,0
ST-203,2025-12-26T08:17:07.037562,5,8,4,0
ST-1063,2025-12-26T08:17:07.037807,59,8,4,0
ST-933,2025-12-26T08:17:07.037832,2,8,4,0
ST-496,2025-12-26T08:17:07.037779,0,8,4,0
ST-362,2025-12-26T08:17:07.037669,12,8,4,0
ST-740,2025-12-26T08:17:07.037828,2,8,4,0
ST-453,2025-12-26T08:17:07.037734,40,8,4,0
ST-459,2025-12-26T08:17:07.037737,1,8,4,0
ST-2179,2025-12-26T08:17:07.037729,1,8,4,0
ST-212,2025-12-26T08:17:07.037568,21,8,4,0
ST-572,2025-12-26T08:17:07.037849,6,8,4,0
ST-2290,2025-12-26T08:17:07.037880,32,8,4,0
ST-497,2025-12-26T08:17:07.037780,7,8,4,0
ST-2182,2025-12-26T08:17:07.037730,12,8,4,0
ST-852,2025-12-26T08:17:07.037871,1,8,4,0
ST-328,2025-12-26T08:17:07.037711,27,8,4,0
ST-132,2025-12-26T08:17:07.037600,22,8,4,0
ST-238,2025-12-26T08:17:07.037658,2,8,4,0
ST-295,2025-12-26T08:17:07.037587,35,8,4,0
ST-528,2025-12-26T08:17:07.037803,10,8,4,0
ST-254,2025-12-26T08:17:07.037665,26,8,4,0
ST-1035,2025-12-26T08:17:07.037768,23,8,4,0
ST-31,2025-12-26T08:17:07.037556,11,8,4,0
ST-1065,2025-12-26T08:17:07.037809,37,8,4,0
ST-142,2025-12-26T08:17:07.037601,12,8,4,0
ST-1785,2025-12-26T08:17:07.037644,2,8,4,0
ST-300,2025-12-26T08:17:07.037589,38,8,4,0
ST-470,2025-12-26T08:17:07.037742,1,8,4,0
ST-1443,2025-12-26T08:17:07.037726,30,8,4,0
ST-30,2025-12-26T08:17:07.037555,38,8,4,0
ST-5,2025-12-26T08:17:07.037545,12,8,4,0
ST-7,2025-12-26T08:17:07.037547,3,8,4,0
ST-6,2025-12-26T08:17:07.037546,12,8,4,0
ST-849,2025-12-26T08:17:07.037866,10,8,4,0
ST-1731,2025-12-26T08:17:07.037700,56,8,4,0
ST-850,2025-12-26T08:17:07.037867,5,8,4,0
ST-2229,2025-12-26T08:17:07.037861,5,8,4,0
ST-19,2025-12-26T08:17:07.037553,4,8,4,0
ST-157,2025-12-26T08:17:07.037605,6,8,4,0
ST-372,2025-12-26T08:17:07.037676,13,8,4,0
ST-272,2025-12-26T08:17:07.037683,6,8,4,0
ST-248,2025-12-26T08:17:07.037661,7,8,4,0
ST-211,2025-12-26T08:17:07.037567,10,8,4,0
ST-1791,2025-12-26T08:17:07.037647,10,8,4,0
ST-473,2025-12-26T08:17:07.037743,4,8,4,0
ST-307,2025-12-26T08:17:07.037591,30,8,4,0
ST-1611,2025-12-26T08:17:07.037638,21,8,4,0
ST-365,2025-12-26T08:17:07.037670,11,8,4,0
ST-313,2025-12-26T08:17:07.037694,14,8,4,0
ST-574,2025-12-26T08:17:07.037850,4,8,4,0
ST-253,2025-12-26T08:17:07.037663,20,8,4,0
ST-334,2025-12-26T08:17:07.037715,15,8,4,0
ST-948,2025-12-26T08:17:07.037883,4,8,4,0
ST-523,2025-12-26T08:17:07.037798,16,8,4,0
ST-265,2025-12-26T08:17:07.037680,13,8,4,0
ST-2225,2025-12-26T08:17:07.037859,11,8,4,0
ST-1435,2025-12-26T08:17:07.037626,23,8,4,0
ST-336,2025-12-26T08:17:07.037620,27,8,4,0
ST-1694,2025-12-26T08:17:07.037818,2,8,4,0
ST-216,2025-12-26T08:17:07.037570,14,8,4,0
ST-1333,2025-12-26T08:17:07.037875,42,8,4,0
ST-249,2025-12-26T08:17:07.037662,5,8,4,0
ST-1013,2025-12-26T08:17:07.037697,4,8,4,0
ST-204,2025-12-26T08:17:07.037563,9,8,4,0
ST-233,2025-12-26T08:17:07.037575,15,8,4,0
ST-18,2025-12-26T08:17:07.037551,10,8,4,0
ST-1061,2025-12-26T08:17:07.037783,29,8,4,0
ST-1838,2025-12-26T08:17:07.037788,16,8,4,0
ST-1036,2025-12-26T08:17:07.037770,12,8,4,0
ST-8,2025-12-26T08:17:07.037548,1,8,4,0
ST-1032,2025-12-26T08:17:07.037750,2,8,4,0
ST-831,2025-12-26T08:17:07.037791,15,8,4,0
ST-462,2025-12-26T08:17:07.037738,37,8,4,0
ST-89,2025-12-26T08:17:07.037631,21,8,4,0
ST-435,2025-12-26T08:17:07.037717,31,8,4,0
ST-151,2025-12-26T08:17:07.037603,13,8,4,0
ST-2191,2025-12-26T08:17:07.037732,17,8,4,0
ST-20,2025-12-26T08:17:07.037552,6,8,4,0
ST-198,2025-12-26T08:17:07.037619,15,8,4,0
ST-207,2025-12-26T08:17:07.037566,16,8,4,0
ST-891,2025-12-26T08:17:07.037826,104,8,4,0
ST-1083,2025-12-26T08:17:07.037840,18,8,4,0
ST-2226,2025-12-26T08:17:07.037860,16,8,4,0
ST-463,2025-12-26T08:17:07.037739,13,8,4,0
ST-571,2025-12-26T08:17:07.037848,8,8,4,0
ST-385,2025-12-26T08:17:07.037673,30,8,4,0
ST-324,2025-12-26T08:17:07.037710,13,8,4,0
ST-1070,2025-12-26T08:17:07.037837,11,8,4,0
ST-525,2025-12-26T08:17:07.037802,5,8,4,0
ST-524,2025-12-26T08:17:07.037800,3,8,4,0
ST-387,2025-12-26T08:17:07.037675,6,8,4,0
ST-183,2025-12-26T08:17:07.037608,19,8,4,0
ST-1251,2025-12-26T08:17:07.037811,20,8,4,0
ST-1776,2025-12-26T08:17:07.037641,11,8,4,0
ST-197,2025-12-26T08:17:07.037618,3,8,4,0
ST-236,2025-12-26T08:17:07.037656,27,8,4,0
ST-465,2025-12-26T08:17:07.037741,4,8,4,0
ST-454,2025-12-26T08:17:07.037735,11,8,4,0
ST-1786,2025-12-26T08:17:07.037645,0,8,4,0
ST-289,2025-12-26T08:17:07.037586,5,8,4,0
ST-946,2025-12-26T08:17:07.037719,12,8,4,0
ST-483,2025-12-26T08:17:07.037677,1,8,4,0
ST-72,2025-12-26T08:17:07.037582,12,8,4,0
ST-180,2025-12-26T08:17:07.037613,21,8,4,0
ST-542,2025-12-26T08:17:07.037825,6,8,4,0
ST-586,2025-12-26T08:17:07.037868,4,8,4,0
ST-366,2025-12-26T08:17:07.037672,4,8,4,0
ST-847,2025-12-26T08:17:07.037864,29,8,4,0
ST-1709,2025-12-26T08:17:07.037816,31,8,4,0
ST-119,2025-12-26T08:17:07.037596,29,8,4,0
ST-943,2025-12-26T08:17:07.037622,26,8,4,0
ST-409,2025-12-26T08:17:07.037687,4,8,4,0
ST-825,2025-12-26T08:17:07.037844,12,8,4,0
ST-481,2025-12-26T08:17:07.037748,7,8,4,0
ST-306,2025-12-26T08:17:07.037590,15,8,4,0
ST-1691,2025-12-26T08:17:07.037634,13,8,4,0
ST-1078,2025-12-26T08:17:07.037839,22,8,4,0
ST-944,2025-12-26T08:17:07.037623,2,8,4,0
ST-237,2025-12-26T08:17:07.037657,21,8,4,0
ST-563,2025-12-26T08:17:07.037847,9,8,4,0
ST-15,2025-12-26T08:17:07.037550,3,8,4,0
ST-2152,2025-12-26T08:17:07.037648,0,8,4,0
ST-163,2025-12-26T08:17:07.037607,12,8,4,0
ST-123,2025-12-26T08:17:07.037597,16,8,4,0
ST-73,2025-12-26T08:17:07.037580,11,8,4,0
ST-1506,2025-12-26T08:17:07.037813,13,8,4,0
ST-2177,2025-12-26T08:17:07.037727,9,8,4,0
ST-1736,2025-12-26T08:17:07.037702,2,8,4,0
ST-125,2025-12-26T08:17:07.037598,8,8,4,0
ST-1072,2025-12-26T08:17:07.037838,0,8,4,0
ST-892,2025-12-26T08:17:07.037831,21,8,4,0
ST-408,2025-12-26T08:17:07.037686,4,8,4,0
ST-194,2025-12-26T08:17:07.037617,18,8,4,0
ST-187,2025-12-26T08:17:07.037616,5,8,4,0
ST-278,2025-12-26T08:17:07.037583,4,8,4,0
ST-109,2025-12-26T08:17:07.037653,6,8,4,0
ST-308,2025-12-26T08:17:07.037691,1,8,4,0
ST-2285,2025-12-26T08:17:07.037878,32,8,4,0
ST-1695,2025-12-26T08:17:07.037820,13,8,4,0
ST-436,2025-12-26T08:17:07.037718,1,8,4,0
ST-1779,2025-12-26T08:17:07.037643,28,8,4,0
ST-1376,2025-12-26T08:17:07.037724,12,8,4,0
ST-152,2025-12-26T08:17:07.037604,3,8,4,0
ST-1671,2025-12-26T08:17:07.037689,10,8,4,0
ST-1763,2025-12-26T08:17:07.037786,1,8,4,0
ST-2294,2025-12-26T08:17:07.037882,20,8,4,0
ST-1015,2025-12-26T08:17:07.037698,2,8,4,0
ST-930,2025-12-26T08:17:07.037822,11,8,4,0
ST-842,2025-12-26T08:17:07.037846,15,8,4,0
ST-201,2025-12-26T08:17:07.037561,1,8,4,0
ST-97,2025-12-26T08:17:07.037650,4,8,4,0
ST-311,2025-12-26T08:17:07.037693,27,8,4,0
ST-1249,2025-12-26T08:17:07.037810,32,8,4,0
ST-32,2025-12-26T08:17:07.037557,13,8,4,0
ST-1996,2025-12-26T08:17:07.037704,35,8,4,0
ST-117,2025-12-26T08:17:07.037594,18,8,4,0
ST-218,2025-12-26T08:17:07.037571,0,8,4,0
ST-93,2025-12-26T08:17:07.037630,28,8,4,0
ST-259,2025-12-26T08:17:07.037666,2,8,4,0
ST-838,2025-12-26T08:17:07.037821,25,8,4,0
ST-1833,2025-12-26T08:17:07.037787,3,8,4,0
ST-99,2025-12-26T08:17:07.037651,23,8,4,0
ST-479,2025-12-26T08:17:07.037747,7,8,4,0
ST-895,2025-12-26T08:17:07.037834,1,8,4,0
ST-150,2025-12-26T08:17:07.037602,9,8,4,0
ST-1386,2025-12-26T08:17:07.037855,9,8,4,0
ST-214,2025-12-26T08:17:07.037569,17,8,4,0
ST-39,2025-12-26T08:17:07.037559,6,8,4,0
ST-332,2025-12-26T08:17:07.037713,15,8,4,0
ST-1372,2025-12-26T08:17:07.037624,4,8,4,0
ST-1420,2025-12-26T08:17:07.037784,20,8,4,0
ST-456,2025-12-26T08:17:07.037736,8,8,4,0
ST-910,2025-12-26T08:17:07.037851,3,8,4,0
ST-1383,2025-12-26T08:17:07.037854,3,8,4,0
ST-506,2025-12-26T08:17:07.037678,18,8,4,0
ST-1584,2025-12-26T08:17:07.037843,13,8,4,0
ST-95,2025-12-26T08:17:07.037629,22,8,4,0
ST-493,2025-12-26T08:17:07.037778,23,8,4,0
ST-476,2025-12-26T08:17:07.037746,2,8,4,0
ST-2289,2025-12-26T08:17:07.037879,11,8,4,0
ST-588,2025-12-26T08:17:07.037870,15,8,4,0
ST-2187,2025-12-26T08:17:07.037731,20,8,4,0
ST-230,2025-12-26T08:17:07.037573,6,8,4,0
ST-2000,2025-12-26T08:17:07.037707,3,8,4,0
