station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-542,2025-12-26T08:10:07.480088,6,8,4,0
ST-586,2025-12-26T08:10:07.480133,4,8,4,0
ST-366,2025-12-26T08:10:07.479956,4,8,4,0
ST-847,2025-12-26T08:10:07.480129,30,8,4,0
ST-1709,2025-12-26T08:10:07.480079,31,8,4,0
ST-119,2025-12-26T08:10:07.479879,28,8,4,0
ST-943,2025-12-26T08:10:07.479906,25,8,4,0
ST-409,2025-12-26T08:10:07.479972,4,8,4,0
ST-825,2025-12-26T08:10:07.480109,12,8,4,0
ST-481,2025-12-26T08:10:07.480030,7,8,4,0
ST-306,2025-12-26T08:10:07.479872,15,8,4,0
ST-1691,2025-12-26T08:10:07.479918,13,8,4,0
ST-1078,2025-12-26T08:10:07.480103,22,8,4,0
ST-944,2025-12-26T08:10:07.479907,2,8,4,0
ST-237,2025-12-26T08:10:07.479942,22,8,4,0
ST-563,2025-12-26T08:10:07.480111,9,8,4,0
ST-15,2025-12-26T08:10:07.479828,3,8,4,0
ST-2152,2025-12-26T08:10:07.479933,0,8,4,0
ST-163,2025-12-26T08:10:07.479891,12,8,4,0
ST-123,2025-12-26T08:10:07.479881,16,8,4,0
ST-73,2025-12-26T08:10:07.479862,10,8,4,0
ST-1506,2025-12-26T08:10:07.480076,12,8,4,0
ST-2177,2025-12-26T08:10:07.480009,9,8,4,0
ST-1736,2025-12-26T08:10:07.479985,2,8,4,0
ST-125,2025-12-26T08:10:07.479882,8,8,4,0
ST-1072,2025-12-26T08:10:07.480102,0,8,4,0
ST-892,2025-12-26T08:10:07.480094,21,8,4,0
ST-408,2025-12-26T08:10:07.479971,4,8,4,0
ST-194,2025-12-26T08:10:07.479902,18,8,4,0
ST-187,2025-12-26T08:10:07.479901,5,8,4,0
ST-278,2025-12-26T08:10:07.479865,5,8,4,0
ST-109,2025-12-26T08:10:07.479939,7,8,4,0
ST-308,2025-12-26T08:10:07.479975,1,8,4,0
ST-2285,2025-12-26T08:10:07.480143,32,8,4,0
ST-1695,2025-12-26T08:10:07.480082,13,8,4,0
ST-436,2025-12-26T08:10:07.479999,1,8,4,0
ST-1779,2025-12-26T08:10:07.479927,28,8,4,0
ST-1376,2025-12-26T08:10:07.480005,12,8,4,0
ST-152,2025-12-26T08:10:07.479888,3,8,4,0
ST-1671,2025-12-26T08:10:07.479974,10,8,4,0
ST-1763,2025-12-26T08:10:07.480050,1,8,4,0
ST-2294,2025-12-26T08:10:07.480147,20,8,4,0
ST-1015,2025-12-26T08:10:07.479982,2,8,4,0
ST-930,2025-12-26T08:10:07.480085,11,8,4,0
ST-842,2025-12-26T08:10:07.480110,15,8,4,0
ST-201,2025-12-26T08:10:07.479841,1,8,4,0
ST-97,2025-12-26T08:10:07.479934,4,8,4,0
ST-311,2025-12-26T08:10:07.479977,28,8,4,0
ST-1249,2025-12-26T08:10:07.480073,32,8,4,0
ST-32,2025-12-26T08:10:07.479837,12,8,4,0
ST-1996,2025-12-26T08:10:07.479987,35,8,4,0
ST-117,2025-12-26T08:10:07.479877,18,8,4,0
ST-218,2025-12-26T08:10:07.479853,0,8,4,0
ST-93,2025-12-26T08:10:07.479914,25,8,4,0
ST-259,2025-12-26T08:10:07.479951,2,8,4,0
ST-838,2025-12-26T08:10:07.480084,25,8,4,0
ST-1833,2025-12-26T08:10:07.480052,3,8,4,0
ST-99,2025-12-26T08:10:07.479936,23,8,4,0
ST-479,2025-12-26T08:10:07.480028,6,8,4,0
ST-895,2025-12-26T08:10:07.480098,1,8,4,0
ST-150,2025-12-26T08:10:07.479886,9,8,4,0
ST-1386,2025-12-26T08:10:07.480120,9,8,4,0
ST-214,2025-12-26T08:10:07.479850,17,8,4,0
ST-39,2025-12-26T08:10:07.479839,6,8,4,0
ST-332,2025-12-26T08:10:07.479995,15,8,4,0
ST-1372,2025-12-26T08:10:07.479908,5,8,4,0
ST-1420,2025-12-26T08:10:07.480049,20,8,4,0
ST-456,2025-12-26T08:10:07.480017,9,8,4,0
ST-910,2025-12-26T08:10:07.480116,3,8,4,0
ST-1383,2025-12-26T08:10:07.480119,3,8,4,0
ST-506,2025-12-26T08:10:07.479963,19,8,4,0
ST-1584,2025-12-26T08:10:07.480107,13,8,4,0
ST-95,2025-12-26T08:10:07.479913,22,8,4,0
ST-493,2025-12-26T08:10:07.480043,23,8,4,0
ST-476,2025-12-26T08:10:07.480027,2,8,4,0
ST-2289,2025-12-26T08:10:07.480145,11,8,4,0
ST-588,2025-12-26T08:10:07.480134,15,8,4,0
ST-2187,2025-12-26T08:10:07.480012,20,8,4,0
ST-230,2025-12-26T08:10:07.479855,6,8,4,0
ST-2000,2025-12-26T08:10:07.479989,3,8,4,0
