station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-313,2025-12-26T08:20:08.426765,14,8,4,0
ST-574,2025-12-26T08:20:08.426913,4,8,4,0
ST-253,2025-12-26T08:20:08.426733,20,8,4,0
ST-334,2025-12-26T08:20:08.426784,15,8,4,0
ST-948,2025-12-26T08:20:08.426949,4,8,4,0
ST-523,2025-12-26T08:20:08.426856,16,8,4,0
ST-265,2025-12-26T08:20:08.426750,13,8,4,0
ST-2225,2025-12-26T08:20:08.426922,11,8,4,0
ST-1435,2025-12-26T08:20:08.426689,24,8,4,0
ST-336,2025-12-26T08:20:08.426684,27,8,4,0
ST-1694,2025-12-26T08:20:08.426877,2,8,4,0
ST-216,2025-12-26T08:20:08.426613,14,8,4,0
ST-1333,2025-12-26T08:20:08.426942,42,8,4,0
ST-249,2025-12-26T08:20:08.426732,5,8,4,0
ST-1013,2025-12-26T08:20:08.426768,4,8,4,0
ST-204,2025-12-26T08:20:08.426603,9,8,4,0
ST-233,2025-12-26T08:20:08.426619,15,8,4,0
ST-18,2025-12-26T08:20:08.426590,9,8,4,0
ST-1061,2025-12-26T08:20:08.426840,29,8,4,0
ST-1838,2025-12-26T08:20:08.426845,16,8,4,0
ST-1036,2025-12-26T08:20:08.426827,12,8,4,0
ST-8,2025-12-26T08:20:08.426587,1,8,4,0
ST-1032,2025-12-26T08:20:08.426824,2,8,4,0
ST-831,2025-12-26T08:20:08.426848,16,8,4,0
ST-462,2025-12-26T08:20:08.426812,37,8,4,0
ST-89,2025-12-26T08:20:08.426696,21,8,4,0
ST-435,2025-12-26T08:20:08.426785,31,8,4,0
ST-151,2025-12-26T08:20:08.426664,13,8,4,0
ST-2191,2025-12-26T08:20:08.426803,17,8,4,0
ST-20,2025-12-26T08:20:08.426591,6,8,4,0
ST-198,2025-12-26T08:20:08.426683,15,8,4,0
ST-207,2025-12-26T08:20:08.426608,17,8,4,0
ST-891,2025-12-26T08:20:08.426886,103,8,4,0
ST-1083,2025-12-26T08:20:08.426903,18,8,4,0
ST-2226,2025-12-26T08:20:08.426923,16,8,4,0
ST-463,2025-12-26T08:20:08.426813,13,8,4,0
ST-571,2025-12-26T08:20:08.426911,8,8,4,0
ST-385,2025-12-26T08:20:08.426743,30,8,4,0
ST-324,2025-12-26T08:20:08.426781,13,8,4,0
ST-1070,2025-12-26T08:20:08.426898,11,8,4,0
ST-525,2025-12-26T08:20:08.426859,5,8,4,0
ST-524,2025-12-26T08:20:08.426857,3,8,4,0
ST-387,2025-12-26T08:20:08.426744,6,8,4,0
ST-183,2025-12-26T08:20:08.426670,20,8,4,0
ST-1251,2025-12-26T08:20:08.426870,20,8,4,0
ST-1776,2025-12-26T08:20:08.426707,11,8,4,0
ST-197,2025-12-26T08:20:08.426682,3,8,4,0
ST-236,2025-12-26T08:20:08.426725,27,8,4,0
ST-465,2025-12-26T08:20:08.426815,4,8,4,0
ST-454,2025-12-26T08:20:08.426806,11,8,4,0
ST-1786,2025-12-26T08:20:08.426712,0,8,4,0
ST-289,2025-12-26T08:20:08.426644,4,8,4,0
ST-946,2025-12-26T08:20:08.426788,12,8,4,0
ST-483,2025-12-26T08:20:08.426747,1,8,4,0
ST-72,2025-12-26T08:20:08.426640,12,8,4,0
ST-180,2025-12-26T08:20:08.426675,21,8,4,0
ST-542,2025-12-26T08:20:08.426884,6,8,4,0
ST-586,2025-12-26T08:20:08.426932,4,8,4,0
ST-366,2025-12-26T08:20:08.426741,5,8,4,0
ST-847,2025-12-26T08:20:08.426927,29,8,4,0
ST-1709,2025-12-26T08:20:08.426875,31,8,4,0
ST-119,2025-12-26T08:20:08.426657,30,8,4,0
ST-943,2025-12-26T08:20:08.426685,26,8,4,0
ST-409,2025-12-26T08:20:08.426759,4,8,4,0
ST-825,2025-12-26T08:20:08.426907,12,8,4,0
ST-481,2025-12-26T08:20:08.426822,7,8,4,0
ST-306,2025-12-26T08:20:08.426649,15,8,4,0
ST-1691,2025-12-26T08:20:08.426700,13,8,4,0
ST-1078,2025-12-26T08:20:08.426901,22,8,4,0
ST-944,2025-12-26T08:20:08.426687,2,8,4,0
ST-237,2025-12-26T08:20:08.426727,21,8,4,0
ST-563,2025-12-26T08:20:08.426910,9,8,4,0
ST-15,2025-12-26T08:20:08.426589,3,8,4,0
ST-2152,2025-12-26T08:20:08.426717,0,8,4,0
ST-163,2025-12-26T08:20:08.426669,12,8,4,0
ST-123,2025-12-26T08:20:08.426658,16,8,4,0
ST-73,2025-12-26T08:20:08.426636,10,8,4,0
ST-1506,2025-12-26T08:20:08.426872,13,8,4,0
ST-2177,2025-12-26T08:20:08.426797,9,8,4,0
ST-1736,2025-12-26T08:20:08.426773,2,8,4,0
ST-125,2025-12-26T08:20:08.426659,8,8,4,0
ST-1072,2025-12-26T08:20:08.426900,0,8,4,0
ST-892,2025-12-26T08:20:08.426890,21,8,4,0
ST-408,2025-12-26T08:20:08.426758,3,8,4,0
ST-194,2025-12-26T08:20:08.426680,18,8,4,0
ST-187,2025-12-26T08:20:08.426679,5,8,4,0
ST-278,2025-12-26T08:20:08.426641,4,8,4,0
ST-109,2025-12-26T08:20:08.426723,6,8,4,0
ST-308,2025-12-26T08:20:08.426763,1,8,4,0
ST-2285,2025-12-26T08:20:08.426944,32,8,4,0
ST-1695,2025-12-26T08:20:08.426878,13,8,4,0
ST-436,2025-12-26T08:20:08.426786,1,8,4,0
ST-1779,2025-12-26T08:20:08.426709,28,8,4,0
ST-1376,2025-12-26T08:20:08.426793,13,8,4,0
ST-152,2025-12-26T08:20:08.426666,3,8,4,0
ST-1671,2025-12-26T08:20:08.426760,10,8,4,0
ST-1763,2025-12-26T08:20:08.426843,1,8,4,0
ST-2294,2025-12-26T08:20:08.426948,20,8,4,0
ST-1015,2025-12-26T08:20:08.426770,2,8,4,0
ST-930,2025-12-26T08:20:08.426881,11,8,4,0
ST-842,2025-12-26T08:20:08.426908,15,8,4,0
ST-201,2025-12-26T08:20:08.426601,1,8,4,0
ST-97,2025-12-26T08:20:08.426718,4,8,4,0
ST-311,2025-12-26T08:20:08.426764,28,8,4,0
ST-1249,2025-12-26T08:20:08.426868,32,8,4,0
ST-32,2025-12-26T08:20:08.426597,13,8,4,0
ST-1996,2025-12-26T08:20:08.426775,34,8,4,0
ST-117,2025-12-26T08:20:08.426654,18,8,4,0
ST-218,2025-12-26T08:20:08.426614,0,8,4,0
ST-93,2025-12-26T08:20:08.426694,28,8,4,0
ST-259,2025-12-26T08:20:08.426736,2,8,4,0
ST-838,2025-12-26T08:20:08.426880,24,8,4,0
ST-1833,2025-12-26T08:20:08.426844,3,8,4,0
ST-99,2025-12-26T08:20:08.426720,24,8,4,0
ST-479,2025-12-26T08:20:08.426821,7,8,4,0
ST-895,2025-12-26T08:20:08.426894,1,8,4,0
ST-150,2025-12-26T08:20:08.426663,9,8,4,0
ST-1386,2025-12-26T08:20:08.426918,9,8,4,0
ST-214,2025-12-26T08:20:08.426612,17,8,4,0
ST-39,2025-12-26T08:20:08.426598,6,8,4,0
ST-332,2025-12-26T08:20:08.426783,15,8,4,0
ST-1372,2025-12-26T08:20:08.426688,3,8,4,0
ST-1420,2025-12-26T08:20:08.426841,19,8,4,0
ST-456,2025-12-26T08:20:08.426808,8,8,4,0
ST-910,2025-12-26T08:20:08.426914,3,8,4,0
ST-1383,2025-12-26T08:20:08.426917,3,8,4,0
ST-506,2025-12-26T08:20:08.426749,18,8,4,0
ST-1584,2025-12-26T08:20:08.426906,14,8,4,0
ST-95,2025-12-26T08:20:08.426693,22,8,4,0
ST-493,2025-12-26T08:20:08.426835,22,8,4,0
ST-476,2025-12-26T08:20:08.426820,2,8,4,0
ST-2289,2025-12-26T08:20:08.426946,11,8,4,0
ST-588,2025-12-26T08:20:08.426933,15,8,4,0
ST-2187,2025-12-26T08:20:08.426802,20,8,4,0
ST-230,2025-12-26T08:20:08.426616,6,8,4,0
ST-2000,2025-12-26T08:20:08.426777,3,8,4,0
