station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-473,2025-12-26T08:16:06.582430,4,8,4,0
ST-307,2025-12-26T08:16:06.582256,30,8,4,0
ST-1611,2025-12-26T08:16:06.582315,21,8,4,0
ST-365,2025-12-26T08:16:06.582346,11,8,4,0
ST-313,2025-12-26T08:16:06.582369,14,8,4,0
ST-574,2025-12-26T08:16:06.582529,4,8,4,0
ST-253,2025-12-26T08:16:06.582340,20,8,4,0
ST-334,2025-12-26T08:16:06.582388,15,8,4,0
ST-948,2025-12-26T08:16:06.582562,4,8,4,0
ST-523,2025-12-26T08:16:06.582472,16,8,4,0
ST-265,2025-12-26T08:16:06.582356,13,8,4,0
ST-2225,2025-12-26T08:16:06.582538,11,8,4,0
ST-1435,2025-12-26T08:16:06.582296,23,8,4,0
ST-336,2025-12-26T08:16:06.582291,27,8,4,0
ST-1694,2025-12-26T08:16:06.582494,2,8,4,0
ST-216,2025-12-26T08:16:06.582233,14,8,4,0
ST-1333,2025-12-26T08:16:06.582555,42,8,4,0
ST-249,2025-12-26T08:16:06.582339,5,8,4,0
ST-1013,2025-12-26T08:16:06.582372,4,8,4,0
ST-204,2025-12-26T08:16:06.582226,10,8,4,0
ST-233,2025-12-26T08:16:06.582239,15,8,4,0
ST-18,2025-12-26T08:16:06.582212,10,8,4,0
ST-1061,2025-12-26T08:16:06.582458,29,8,4,0
ST-1838,2025-12-26T08:16:06.582463,16,8,4,0
ST-1036,2025-12-26T08:16:06.582444,12,8,4,0
ST-8,2025-12-26T08:16:06.582193,1,8,4,0
ST-1032,2025-12-26T08:16:06.582440,2,8,4,0
ST-831,2025-12-26T08:16:06.582466,15,8,4,0
ST-462,2025-12-26T08:16:06.582411,37,8,4,0
ST-89,2025-12-26T08:16:06.582302,21,8,4,0
ST-435,2025-12-26T08:16:06.582389,31,8,4,0
ST-151,2025-12-26T08:16:06.582270,13,8,4,0
ST-2191,2025-12-26T08:16:06.582405,17,8,4,0
ST-20,2025-12-26T08:16:06.582213,7,8,4,0
ST-198,2025-12-26T08:16:06.582290,15,8,4,0
ST-207,2025-12-26T08:16:06.582228,16,8,4,0
ST-891,2025-12-26T08:16:06.582502,103,8,4,0
ST-1083,2025-12-26T08:16:06.582518,18,8,4,0
ST-2226,2025-12-26T08:16:06.582539,16,8,4,0
ST-463,2025-12-26T08:16:06.582412,13,8,4,0
ST-571,2025-12-26T08:16:06.582527,9,8,4,0
ST-385,2025-12-26T08:16:06.582349,30,8,4,0
ST-324,2025-12-26T08:16:06.582385,13,8,4,0
ST-1070,2025-12-26T08:16:06.582514,11,8,4,0
ST-525,2025-12-26T08:16:06.582475,5,8,4,0
ST-524,2025-12-26T08:16:06.582473,3,8,4,0
ST-387,2025-12-26T08:16:06.582350,6,8,4,0
ST-183,2025-12-26T08:16:06.582275,19,8,4,0
ST-1251,2025-12-26T08:16:06.582486,20,8,4,0
ST-1776,2025-12-26T08:16:06.582318,11,8,4,0
ST-197,2025-12-26T08:16:06.582288,3,8,4,0
ST-236,2025-12-26T08:16:06.582333,27,8,4,0
ST-465,2025-12-26T08:16:06.582413,4,8,4,0
ST-454,2025-12-26T08:16:06.582407,10,8,4,0
ST-1786,2025-12-26T08:16:06.582322,0,8,4,0
ST-289,2025-12-26T08:16:06.582251,5,8,4,0
ST-946,2025-12-26T08:16:06.582392,12,8,4,0
ST-483,2025-12-26T08:16:06.582353,1,8,4,0
ST-72,2025-12-26T08:16:06.582246,12,8,4,0
ST-180,2025-12-26T08:16:06.582280,21,8,4,0
ST-542,2025-12-26T08:16:06.582500,6,8,4,0
ST-586,2025-12-26T08:16:06.582548,4,8,4,0
ST-366,2025-12-26T08:16:06.582347,4,8,4,0
ST-847,2025-12-26T08:16:06.582543,30,8,4,0
ST-1709,2025-12-26T08:16:06.582491,31,8,4,0
ST-119,2025-12-26T08:16:06.582262,29,8,4,0
ST-943,2025-12-26T08:16:06.582292,26,8,4,0
ST-409,2025-12-26T08:16:06.582364,4,8,4,0
ST-825,2025-12-26T08:16:06.582522,12,8,4,0
ST-481,2025-12-26T08:16:06.582438,7,8,4,0
ST-306,2025-12-26T08:16:06.582255,15,8,4,0
ST-1691,2025-12-26T08:16:06.582305,13,8,4,0
ST-1078,2025-12-26T08:16:06.582516,22,8,4,0
ST-944,2025-12-26T08:16:06.582294,2,8,4,0
ST-237,2025-12-26T08:16:06.582334,21,8,4,0
ST-563,2025-12-26T08:16:06.582526,9,8,4,0
ST-15,2025-12-26T08:16:06.582211,3,8,4,0
ST-2152,2025-12-26T08:16:06.582325,0,8,4,0
ST-163,2025-12-26T08:16:06.582274,12,8,4,0
ST-123,2025-12-26T08:16:06.582263,16,8,4,0
ST-73,2025-12-26T08:16:06.582244,11,8,4,0
ST-1506,2025-12-26T08:16:06.582488,13,8,4,0
ST-2177,2025-12-26T08:16:06.582400,9,8,4,0
ST-1736,2025-12-26T08:16:06.582376,2,8,4,0
ST-125,2025-12-26T08:16:06.582265,8,8,4,0
ST-1072,2025-12-26T08:16:06.582515,0,8,4,0
ST-892,2025-12-26T08:16:06.582506,21,8,4,0
ST-408,2025-12-26T08:16:06.582362,4,8,4,0
ST-194,2025-12-26T08:16:06.582287,18,8,4,0
ST-187,2025-12-26T08:16:06.582285,5,8,4,0
ST-278,2025-12-26T08:16:06.582247,4,8,4,0
ST-109,2025-12-26T08:16:06.582330,6,8,4,0
ST-308,2025-12-26T08:16:06.582367,1,8,4,0
ST-2285,2025-12-26T08:16:06.582558,32,8,4,0
ST-1695,2025-12-26T08:16:06.582495,13,8,4,0
ST-436,2025-12-26T08:16:06.582390,1,8,4,0
ST-1779,2025-12-26T08:16:06.582319,28,8,4,0
ST-1376,2025-12-26T08:16:06.582396,12,8,4,0
ST-152,2025-12-26T08:16:06.582271,3,8,4,0
ST-1671,2025-12-26T08:16:06.582365,10,8,4,0
ST-1763,2025-12-26T08:16:06.582461,1,8,4,0
ST-2294,2025-12-26T08:16:06.582561,20,8,4,0
ST-1015,2025-12-26T08:16:06.582373,2,8,4,0
ST-930,2025-12-26T08:16:06.582497,11,8,4,0
ST-842,2025-12-26T08:16:06.582524,15,8,4,0
ST-201,2025-12-26T08:16:06.582223,1,8,4,0
ST-97,2025-12-26T08:16:06.582326,4,8,4,0
ST-311,2025-12-26T08:16:06.582368,28,8,4,0
ST-1249,2025-12-26T08:16:06.582484,32,8,4,0
ST-32,2025-12-26T08:16:06.582219,12,8,4,0
ST-1996,2025-12-26T08:16:06.582378,35,8,4,0
ST-117,2025-12-26T08:16:06.582260,18,8,4,0
ST-218,2025-12-26T08:16:06.582234,0,8,4,0
ST-93,2025-12-26T08:16:06.582301,27,8,4,0
ST-259,2025-12-26T08:16:06.582343,2,8,4,0
ST-838,2025-12-26T08:16:06.582496,25,8,4,0
ST-1833,2025-12-26T08:16:06.582462,3,8,4,0
ST-99,2025-12-26T08:16:06.582327,23,8,4,0
ST-479,2025-12-26T08:16:06.582437,6,8,4,0
ST-895,2025-12-26T08:16:06.582510,1,8,4,0
ST-150,2025-12-26T08:16:06.582269,9,8,4,0
ST-1386,2025-12-26T08:16:06.582534,9,8,4,0
ST-214,2025-12-26T08:16:06.582232,17,8,4,0
ST-39,2025-12-26T08:16:06.582221,6,8,4,0
ST-332,2025-12-26T08:16:06.582387,15,8,4,0
ST-1372,2025-12-26T08:16:06.582295,4,8,4,0
ST-1420,2025-12-26T08:16:06.582459,20,8,4,0
ST-456,2025-12-26T08:16:06.582409,8,8,4,0
ST-910,2025-12-26T08:16:06.582530,3,8,4,0
ST-1383,2025-12-26T08:16:06.582533,3,8,4,0
ST-506,2025-12-26T08:16:06.582354,18,8,4,0
ST-1584,2025-12-26T08:16:06.582521,13,8,4,0
ST-95,2025-12-26T08:16:06.582300,22,8,4,0
ST-493,2025-12-26T08:16:06.582453,23,8,4,0
ST-476,2025-12-26T08:16:06.582436,2,8,4,0
ST-2289,2025-12-26T08:16:06.582559,11,8,4,0
ST-588,2025-12-26T08:16:06.582549,15,8,4,0
ST-2187,2025-12-26T08:16:06.582404,20,8,4,0
ST-230,2025-12-26T08:16:06.582237,6,8,4,0
ST-2000,2025-12-26T08:16:06.582381,3,8,4,0
