station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-186,2025-12-26T08:19:07.932329,2,8,4,0
ST-1325,2025-12-26T08:19:07.932436,13,8,4,0
ST-1062,2025-12-26T08:19:07.932505,6,8,4,0
ST-643,2025-12-26T08:19:07.932588,61,8,4,0
ST-492,2025-12-26T08:19:07.932476,9,8,4,0
ST-178,2025-12-26T08:19:07.932326,1,8,4,0
ST-1087,2025-12-26T08:19:07.932542,6,8,4,0
ST-540,2025-12-26T08:19:07.932524,56,8,4,0
ST-203,2025-12-26T08:19:07.932266,5,8,4,0
ST-1063,2025-12-26T08:19:07.932506,59,8,4,0
ST-933,2025-12-26T08:19:07.932532,2,8,4,0
ST-496,2025-12-26T08:19:07.932479,0,8,4,0
ST-362,2025-12-26T08:19:07.932387,11,8,4,0
ST-740,2025-12-26T08:19:07.932529,2,8,4,0
ST-453,2025-12-26T08:19:07.932450,40,8,4,0
ST-459,2025-12-26T08:19:07.932453,2,8,4,0
ST-2179,2025-12-26T08:19:07.932444,1,8,4,0
ST-212,2025-12-26T08:19:07.932272,21,8,4,0
ST-572,2025-12-26T08:19:07.932551,6,8,4,0
ST-2290,2025-12-26T08:19:07.932584,32,8,4,0
ST-497,2025-12-26T08:19:07.932480,7,8,4,0
ST-2182,2025-12-26T08:19:07.932446,12,8,4,0
ST-852,2025-12-26T08:19:07.932574,1,8,4,0
ST-328,2025-12-26T08:19:07.932429,27,8,4,0
ST-132,2025-12-26T08:19:07.932307,22,8,4,0
ST-238,2025-12-26T08:19:07.932376,2,8,4,0
ST-295,2025-12-26T08:19:07.932294,35,8,4,0
ST-528,2025-12-26T08:19:07.932502,10,8,4,0
ST-254,2025-12-26T08:19:07.932383,26,8,4,0
ST-1035,2025-12-26T08:19:07.932468,23,8,4,0
ST-31,2025-12-26T08:19:07.932260,11,8,4,0
ST-1065,2025-12-26T08:19:07.932508,38,8,4,0
ST-142,2025-12-26T08:19:07.932308,12,8,4,0
ST-1785,2025-12-26T08:19:07.932361,2,8,4,0
ST-300,2025-12-26T08:19:07.932295,38,8,4,0
ST-470,2025-12-26T08:19:07.932458,1,8,4,0
ST-1443,2025-12-26T08:19:07.932441,30,8,4,0
ST-30,2025-12-26T08:19:07.932259,38,8,4,0
ST-5,2025-12-26T08:19:07.932247,12,8,4,0
ST-7,2025-12-26T08:19:07.932250,3,8,4,0
ST-6,2025-12-26T08:19:07.932249,12,8,4,0
ST-849,2025-12-26T08:19:07.932569,10,8,4,0
ST-1731,2025-12-26T08:19:07.932419,57,8,4,0
ST-850,2025-12-26T08:19:07.932570,5,8,4,0
ST-2229,2025-12-26T08:19:07.932564,5,8,4,0
ST-19,2025-12-26T08:19:07.932257,4,8,4,0
ST-157,2025-12-26T08:19:07.932313,6,8,4,0
ST-372,2025-12-26T08:19:07.932394,13,8,4,0
ST-272,2025-12-26T08:19:07.932401,6,8,4,0
ST-248,2025-12-26T08:19:07.932379,7,8,4,0
ST-211,2025-12-26T08:19:07.932271,10,8,4,0
ST-1791,2025-12-26T08:19:07.932364,10,8,4,0
ST-473,2025-12-26T08:19:07.932459,4,8,4,0
ST-307,2025-12-26T08:19:07.932298,30,8,4,0
ST-1611,2025-12-26T08:19:07.932355,22,8,4,0
ST-365,2025-12-26T08:19:07.932389,11,8,4,0
ST-313,2025-12-26T08:19:07.932412,14,8,4,0
ST-574,2025-12-26T08:19:07.932552,4,8,4,0
ST-253,2025-12-26T08:19:07.932382,20,8,4,0
ST-334,2025-12-26T08:19:07.932431,15,8,4,0
ST-948,2025-12-26T08:19:07.932587,4,8,4,0
ST-523,2025-12-26T08:19:07.932497,16,8,4,0
ST-265,2025-12-26T08:19:07.932398,13,8,4,0
ST-2225,2025-12-26T08:19:07.932562,11,8,4,0
ST-1435,2025-12-26T08:19:07.932341,24,8,4,0
ST-336,2025-12-26T08:19:07.932336,27,8,4,0
ST-1694,2025-12-26T08:19:07.932518,2,8,4,0
ST-216,2025-12-26T08:19:07.932275,14,8,4,0
ST-1333,2025-12-26T08:19:07.932579,42,8,4,0
ST-249,2025-12-26T08:19:07.932380,5,8,4,0
ST-1013,2025-12-26T08:19:07.932415,4,8,4,0
ST-204,2025-12-26T08:19:07.932267,9,8,4,0
ST-233,2025-12-26T08:19:07.932281,15,8,4,0
ST-18,2025-12-26T08:19:07.932254,10,8,4,0
ST-1061,2025-12-26T08:19:07.932482,29,8,4,0
ST-1838,2025-12-26T08:19:07.932488,16,8,4,0
ST-1036,2025-12-26T08:19:07.932470,12,8,4,0
ST-8,2025-12-26T08:19:07.932251,1,8,4,0
ST-1032,2025-12-26T08:19:07.932466,2,8,4,0
ST-831,2025-12-26T08:19:07.932491,16,8,4,0
ST-462,2025-12-26T08:19:07.932455,37,8,4,0
ST-89,2025-12-26T08:19:07.932347,21,8,4,0
ST-435,2025-12-26T08:19:07.932432,31,8,4,0
ST-151,2025-12-26T08:19:07.932311,13,8,4,0
ST-2191,2025-12-26T08:19:07.932448,17,8,4,0
ST-20,2025-12-26T08:19:07.932255,6,8,4,0
ST-198,2025-12-26T08:19:07.932334,15,8,4,0
ST-207,2025-12-26T08:19:07.932270,17,8,4,0
ST-891,2025-12-26T08:19:07.932526,104,8,4,0
ST-1083,2025-12-26T08:19:07.932541,18,8,4,0
ST-2226,2025-12-26T08:19:07.932563,16,8,4,0
ST-463,2025-12-26T08:19:07.932456,13,8,4,0
ST-571,2025-12-26T08:19:07.932550,8,8,4,0
ST-385,2025-12-26T08:19:07.932391,30,8,4,0
ST-324,2025-12-26T08:19:07.932427,13,8,4,0
ST-1070,2025-12-26T08:19:07.932538,11,8,4,0
ST-525,2025-12-26T08:19:07.932501,5,8,4,0
ST-524,2025-12-26T08:19:07.932498,3,8,4,0
ST-387,2025-12-26T08:19:07.932392,6,8,4,0
ST-183,2025-12-26T08:19:07.932316,20,8,4,0
ST-1251,2025-12-26T08:19:07.932511,20,8,4,0
ST-1776,2025-12-26T08:19:07.932358,11,8,4,0
ST-197,2025-12-26T08:19:07.932333,3,8,4,0
ST-236,2025-12-26T08:19:07.932373,27,8,4,0
ST-465,2025-12-26T08:19:07.932457,4,8,4,0
ST-454,2025-12-26T08:19:07.932451,11,8,4,0
ST-1786,2025-12-26T08:19:07.932362,0,8,4,0
ST-289,2025-12-26T08:19:07.932292,5,8,4,0
ST-946,2025-12-26T08:19:07.932435,12,8,4,0
ST-483,2025-12-26T08:19:07.932396,1,8,4,0
ST-72,2025-12-26T08:19:07.932288,12,8,4,0
ST-180,2025-12-26T08:19:07.932327,21,8,4,0
ST-542,2025-12-26T08:19:07.932525,6,8,4,0
ST-586,2025-12-26T08:19:07.932572,4,8,4,0
ST-366,2025-12-26T08:19:07.932390,4,8,4,0
ST-847,2025-12-26T08:19:07.932567,29,8,4,0
ST-1709,2025-12-26T08:19:07.932516,31,8,4,0
ST-119,2025-12-26T08:19:07.932303,30,8,4,0
ST-943,2025-12-26T08:19:07.932337,26,8,4,0
ST-409,2025-12-26T08:19:07.932406,4,8,4,0
ST-825,2025-12-26T08:19:07.932546,12,8,4,0
ST-481,2025-12-26T08:19:07.932464,7,8,4,0
ST-306,2025-12-26T08:19:07.932296,15,8,4,0
ST-1691,2025-12-26T08:19:07.932350,13,8,4,0
ST-1078,2025-12-26T08:19:07.932540,22,8,4,0
ST-944,2025-12-26T08:19:07.932338,2,8,4,0
ST-237,2025-12-26T08:19:07.932374,21,8,4,0
ST-563,2025-12-26T08:19:07.932549,9,8,4,0
ST-15,2025-12-26T08:19:07.932253,3,8,4,0
ST-2152,2025-12-26T08:19:07.932365,0,8,4,0
ST-163,2025-12-26T08:19:07.932315,12,8,4,0
ST-123,2025-12-26T08:19:07.932305,16,8,4,0
ST-73,2025-12-26T08:19:07.932286,10,8,4,0
ST-1506,2025-12-26T08:19:07.932512,13,8,4,0
ST-2177,2025-12-26T08:19:07.932443,9,8,4,0
ST-1736,2025-12-26T08:19:07.932420,2,8,4,0
ST-125,2025-12-26T08:19:07.932306,8,8,4,0
ST-1072,2025-12-26T08:19:07.932539,0,8,4,0
ST-892,2025-12-26T08:19:07.932531,21,8,4,0
ST-408,2025-12-26T08:19:07.932405,3,8,4,0
ST-194,2025-12-26T08:19:07.932332,18,8,4,0
ST-187,2025-12-26T08:19:07.932330,5,8,4,0
ST-278,2025-12-26T08:19:07.932289,4,8,4,0
ST-109,2025-12-26T08:19:07.932370,6,8,4,0
ST-308,2025-12-26T08:19:07.932410,1,8,4,0
ST-2285,2025-12-26T08:19:07.932582,32,8,4,0
ST-1695,2025-12-26T08:19:07.932520,13,8,4,0
ST-436,2025-12-26T08:19:07.932433,1,8,4,0
ST-1779,2025-12-26T08:19:07.932359,28,8,4,0
ST-1376,2025-12-26T08:19:07.932440,13,8,4,0
ST-152,2025-12-26T08:19:07.932312,3,8,4,0
ST-1671,2025-12-26T08:19:07.932408,10,8,4,0
ST-1763,2025-12-26T08:19:07.932485,1,8,4,0
ST-2294,2025-12-26T08:19:07.932586,20,8,4,0
ST-1015,2025-12-26T08:19:07.932416,2,8,4,0
ST-930,2025-12-26T08:19:07.932522,11,8,4,0
ST-842,2025-12-26T08:19:07.932547,15,8,4,0
ST-201,2025-12-26T08:19:07.932265,1,8,4,0
ST-97,2025-12-26T08:19:07.932366,4,8,4,0
ST-311,2025-12-26T08:19:07.932411,28,8,4,0
ST-1249,2025-12-26T08:19:07.932510,32,8,4,0
ST-32,2025-12-26T08:19:07.932261,13,8,4,0
ST-1996,2025-12-26T08:19:07.932421,34,8,4,0
ST-117,2025-12-26T08:19:07.932301,18,8,4,0
ST-218,2025-12-26T08:19:07.932276,0,8,4,0
ST-93,2025-12-26T08:19:07.932346,28,8,4,0
ST-259,2025-12-26T08:19:07.932384,2,8,4,0
ST-838,2025-12-26T08:19:07.932521,24,8,4,0
ST-1833,2025-12-26T08:19:07.932487,3,8,4,0
ST-99,2025-12-26T08:19:07.932367,24,8,4,0
ST-479,2025-12-26T08:19:07.932463,7,8,4,0
ST-895,2025-12-26T08:19:07.932534,1,8,4,0
ST-150,2025-12-26T08:19:07.932310,9,8,4,0
ST-1386,2025-12-26T08:19:07.932558,9,8,4,0
ST-214,2025-12-26T08:19:07.932274,17,8,4,0
ST-39,2025-12-26T08:19:07.932263,6,8,4,0
ST-332,2025-12-26T08:19:07.932430,15,8,4,0
ST-1372,2025-12-26T08:19:07.932340,3,8,4,0
ST-1420,2025-12-26T08:19:07.932484,19,8,4,0
ST-456,2025-12-26T08:19:07.932452,8,8,4,0
ST-910,2025-12-26T08:19:07.932553,3,8,4,0
ST-1383,2025-12-26T08:19:07.932557,3,8,4,0
ST-506,2025-12-26T08:19:07.932397,18,8,4,0
ST-1584,2025-12-26T08:19:07.932545,14,8,4,0
ST-95,2025-12-26T08:19:07.932345,22,8,4,0
ST-493,2025-12-26T08:19:07.932477,22,8,4,0
ST-476,2025-12-26T08:19:07.932462,2,8,4,0
ST-2289,2025-12-26T08:19:07.932583,11,8,4,0
ST-588,2025-12-26T08:19:07.932573,15,8,4,0
ST-2187,2025-12-26T08:19:07.932447,20,8,4,0
ST-230,2025-12-26T08:19:07.932278,6,8,4,0
ST-2000,2025-12-26T08:19:07.932424,3,8,4,0
