station_id,timestamp,parking_count,hour,day_of_week,is_weekend
ST-528,2025-12-26T08:19:38.171918,10,8,4,0
ST-254,2025-12-26T08:19:38.171612,26,8,4,0
ST-1035,2025-12-26T08:19:38.171846,23,8,4,0
ST-31,2025-12-26T08:19:38.171383,11,8,4,0
ST-1065,2025-12-26T08:19:38.171932,38,8,4,0
ST-142,2025-12-26T08:19:38.171477,12,8,4,0
ST-1785,2025-12-26T08:19:38.171568,2,8,4,0
ST-300,2025-12-26T08:19:38.171451,38,8,4,0
ST-470,2025-12-26T08:19:38.171757,1,8,4,0
ST-1443,2025-12-26T08:19:38.171725,30,8,4,0
ST-30,2025-12-26T08:19:38.171381,38,8,4,0
ST-5,2025-12-26T08:19:38.171357,13,8,4,0
ST-7,2025-12-26T08:19:38.171362,3,8,4,0
ST-6,2025-12-26T08:19:38.171360,12,8,4,0
ST-849,2025-12-26T08:19:38.172061,10,8,4,0
ST-1731,2025-12-26T08:19:38.171683,57,8,4,0
ST-850,2025-12-26T08:19:38.172063,5,8,4,0
ST-2229,2025-12-26T08:19:38.172050,5,8,4,0
ST-19,2025-12-26T08:19:38.171376,4,8,4,0
ST-157,2025-12-26T08:19:38.171486,6,8,4,0
ST-372,2025-12-26T08:19:38.171633,13,8,4,0
ST-272,2025-12-26T08:19:38.171646,6,8,4,0
ST-248,2025-12-26T08:19:38.171604,7,8,4,0
ST-211,2025-12-26T08:19:38.171405,10,8,4,0
ST-1791,2025-12-26T08:19:38.171573,10,8,4,0
ST-473,2025-12-26T08:19:38.171759,4,8,4,0
ST-307,2025-12-26T08:19:38.171456,29,8,4,0
ST-1611,2025-12-26T08:19:38.171556,22,8,4,0
ST-365,2025-12-26T08:19:38.171623,11,8,4,0
ST-313,2025-12-26T08:19:38.171669,14,8,4,0
ST-574,2025-12-26T08:19:38.172024,4,8,4,0
ST-253,2025-12-26T08:19:38.171609,20,8,4,0
ST-334,2025-12-26T08:19:38.171705,15,8,4,0
ST-948,2025-12-26T08:19:38.172098,4,8,4,0
ST-523,2025-12-26T08:19:38.171909,16,8,4,0
ST-265,2025-12-26T08:19:38.171642,13,8,4,0
ST-2225,2025-12-26T08:19:38.172045,11,8,4,0
ST-1435,2025-12-26T08:19:38.171528,24,8,4,0
ST-336,2025-12-26T08:19:38.171517,27,8,4,0
ST-1694,2025-12-26T08:19:38.171952,2,8,4,0
ST-216,2025-12-26T08:19:38.171412,14,8,4,0
ST-1333,2025-12-26T08:19:38.172083,42,8,4,0
ST-249,2025-12-26T08:19:38.171607,5,8,4,0
ST-1013,2025-12-26T08:19:38.171676,4,8,4,0
ST-204,2025-12-26T08:19:38.171398,9,8,4,0
ST-233,2025-12-26T08:19:38.171424,15,8,4,0
ST-18,2025-12-26T08:19:38.171371,10,8,4,0
ST-1061,2025-12-26T08:19:38.171877,29,8,4,0
ST-1838,2025-12-26T08:19:38.171889,16,8,4,0
ST-1036,2025-12-26T08:19:38.171849,12,8,4,0
ST-8,2025-12-26T08:19:38.171365,1,8,4,0
ST-1032,2025-12-26T08:19:38.171772,2,8,4,0
ST-831,2025-12-26T08:19:38.171896,16,8,4,0
ST-462,2025-12-26T08:19:38.171751,37,8,4,0
ST-89,2025-12-26T08:19:38.171539,21,8,4,0
ST-435,2025-12-26T08:19:38.171707,31,8,4,0
ST-151,2025-12-26T08:19:38.171482,13,8,4,0
ST-2191,2025-12-26T08:19:38.171738,17,8,4,0
ST-20,2025-12-26T08:19:38.171374,6,8,4,0
ST-198,2025-12-26T08:19:38.171515,15,8,4,0
ST-207,2025-12-26T08:19:38.171402,17,8,4,0
ST-891,2025-12-26T08:19:38.171970,103,8,4,0
ST-1083,2025-12-26T08:19:38.172000,18,8,4,0
ST-2226,2025-12-26T08:19:38.172047,16,8,4,0
ST-463,2025-12-26T08:19:38.171753,13,8,4,0
ST-571,2025-12-26T08:19:38.172020,8,8,4,0
ST-385,2025-12-26T08:19:38.171628,30,8,4,0
ST-324,2025-12-26T08:19:38.171699,13,8,4,0
ST-1070,2025-12-26T08:19:38.171992,11,8,4,0
ST-525,2025-12-26T08:19:38.171916,5,8,4,0
ST-524,2025-12-26T08:19:38.171911,3,8,4,0
ST-387,2025-12-26T08:19:38.171630,6,8,4,0
ST-183,2025-12-26T08:19:38.171491,20,8,4,0
ST-1251,2025-12-26T08:19:38.171938,20,8,4,0
ST-1776,2025-12-26T08:19:38.171562,11,8,4,0
ST-197,2025-12-26T08:19:38.171513,3,8,4,0
ST-236,2025-12-26T08:19:38.171594,27,8,4,0
ST-465,2025-12-26T08:19:38.171755,4,8,4,0
ST-454,2025-12-26T08:19:38.171743,11,8,4,0
ST-1786,2025-12-26T08:19:38.171570,0,8,4,0
ST-289,2025-12-26T08:19:38.171446,4,8,4,0
ST-946,2025-12-26T08:19:38.171712,12,8,4,0
ST-483,2025-12-26T08:19:38.171636,1,8,4,0
ST-72,2025-12-26T08:19:38.171438,12,8,4,0
ST-180,2025-12-26T08:19:38.171502,21,8,4,0
ST-542,2025-12-26T08:19:38.171967,6,8,4,0
ST-586,2025-12-26T08:19:38.172066,4,8,4,0
ST-366,2025-12-26T08:19:38.171625,4,8,4,0
ST-847,2025-12-26T08:19:38.172057,29,8,4,0
ST-1709,2025-12-26T08:19:38.171948,31,8,4,0
ST-119,2025-12-26T08:19:38.171468,30,8,4,0
ST-943,2025-12-26T08:19:38.171520,26,8,4,0
ST-409,2025-12-26T08:19:38.171656,4,8,4,0
ST-825,2025-12-26T08:19:38.172011,12,8,4,0
ST-481,2025-12-26T08:19:38.171768,7,8,4,0
ST-306,2025-12-26T08:19:38.171454,15,8,4,0
ST-1691,2025-12-26T08:19:38.171545,13,8,4,0
ST-1078,2025-12-26T08:19:38.171997,22,8,4,0
ST-944,2025-12-26T08:19:38.171522,2,8,4,0
ST-237,2025-12-26T08:19:38.171596,21,8,4,0
ST-563,2025-12-26T08:19:38.172017,9,8,4,0
ST-15,2025-12-26T08:19:38.171368,3,8,4,0
ST-2152,2025-12-26T08:19:38.171576,0,8,4,0
ST-163,2025-12-26T08:19:38.171489,12,8,4,0
ST-123,2025-12-26T08:19:38.171470,16,8,4,0
ST-73,2025-12-26T08:19:38.171434,10,8,4,0
ST-1506,2025-12-26T08:19:38.171941,13,8,4,0
ST-2177,2025-12-26T08:19:38.171728,9,8,4,0
ST-1736,2025-12-26T08:19:38.171685,2,8,4,0
ST-125,2025-12-26T08:19:38.171472,8,8,4,0
ST-1072,2025-12-26T08:19:38.171995,0,8,4,0
ST-892,2025-12-26T08:19:38.171979,21,8,4,0
ST-408,2025-12-26T08:19:38.171654,3,8,4,0
ST-194,2025-12-26T08:19:38.171511,18,8,4,0
ST-187,2025-12-26T08:19:38.171509,5,8,4,0
ST-278,2025-12-26T08:19:38.171440,4,8,4,0
ST-109,2025-12-26T08:19:38.171588,6,8,4,0
ST-308,2025-12-26T08:19:38.171664,1,8,4,0
ST-2285,2025-12-26T08:19:38.172088,32,8,4,0
ST-1695,2025-12-26T08:19:38.171954,13,8,4,0
ST-436,2025-12-26T08:19:38.171709,1,8,4,0
ST-1779,2025-12-26T08:19:38.171565,28,8,4,0
ST-1376,2025-12-26T08:19:38.171722,13,8,4,0
ST-152,2025-12-26T08:19:38.171484,3,8,4,0
ST-1671,2025-12-26T08:19:38.171659,10,8,4,0
ST-1763,2025-12-26T08:19:38.171882,1,8,4,0
ST-2294,2025-12-26T08:19:38.172096,20,8,4,0
ST-1015,2025-12-26T08:19:38.171678,2,8,4,0
ST-930,2025-12-26T08:19:38.171959,11,8,4,0
ST-842,2025-12-26T08:19:38.172014,15,8,4,0
ST-201,2025-12-26T08:19:38.171394,1,8,4,0
ST-97,2025-12-26T08:19:38.171579,4,8,4,0
ST-311,2025-12-26T08:19:38.171667,28,8,4,0
ST-1249,2025-12-26T08:19:38.171935,32,8,4,0
ST-32,2025-12-26T08:19:38.171386,13,8,4,0
ST-1996,2025-12-26T08:19:38.171687,34,8,4,0
ST-117,2025-12-26T08:19:38.171463,18,8,4,0
ST-218,2025-12-26T08:19:38.171415,0,8,4,0
ST-93,2025-12-26T08:19:38.171536,28,8,4,0
ST-259,2025-12-26T08:19:38.171614,2,8,4,0
ST-838,2025-12-26T08:19:38.171956,24,8,4,0
ST-1833,2025-12-26T08:19:38.171886,3,8,4,0
ST-99,2025-12-26T08:19:38.171582,24,8,4,0
ST-479,2025-12-26T08:19:38.171766,7,8,4,0
ST-895,2025-12-26T08:19:38.171986,1,8,4,0
ST-150,2025-12-26T08:19:38.171479,9,8,4,0
ST-1386,2025-12-26T08:19:38.172036,9,8,4,0
ST-214,2025-12-26T08:19:38.171410,17,8,4,0
ST-39,2025-12-26T08:19:38.171389,6,8,4,0
ST-332,2025-12-26T08:19:38.171703,15,8,4,0
ST-1372,2025-12-26T08:19:38.171524,3,8,4,0
ST-1420,2025-12-26T08:19:38.171879,19,8,4,0
ST-456,2025-12-26T08:19:38.171745,8,8,4,0
ST-910,2025-12-26T08:19:38.172027,3,8,4,0
ST-1383,2025-12-26T08:19:38.172033,3,8,4,0
ST-506,2025-12-26T08:19:38.171638,18,8,4,0
ST-1584,2025-12-26T08:19:38.172008,14,8,4,0
ST-95,2025-12-26T08:19:38.171534,22,8,4,0
ST-493,2025-12-26T08:19:38.171866,22,8,4,0
ST-476,2025-12-26T08:19:38.171763,2,8,4,0
ST-2289,2025-12-26T08:19:38.172091,11,8,4,0
ST-588,2025-12-26T08:19:38.172068,15,8,4,0
ST-2187,2025-12-26T08:19:38.171736,20,8,4,0
ST-230,2025-12-26T08:19:38.171419,6,8,4,0
ST-2000,2025-12-26T08:19:38.171692,3,8,4,0
